AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
693,276,Rachit Dhillon,23,M,A1
694,276,Shivansh Palla,60,M,A2
695,277,Vedant Kalla,21,M,A1
696,277,Veer Raval,17,M,A2
697,277,Sai Sunder,49,M,A3
698,278,Forum Kunda,64,F,A1
699,278,Gavin Atwal,30,M,A2
700,279,Charles Nagi,36,M,A1
701,279,Yatin Andra,23,M,A2
702,280,Oscar Bhatti,33,M,A1
703,280,Dominic Mall,59,M,A2
704,280,Ayush Solanki,22,M,A3
705,280,Jackson Sarin,37,M,A4
706,281,Nihal Basak,24,M,A1
707,281,Yashodhara Bava,52,F,A2
708,281,Ekaraj Dhingra,18,M,A3
709,282,Darpan Sahota,39,M,A1
710,283,Frederick Jhaveri,45,M,A1
711,283,Praneel Gole,44,M,A2
712,284,Aadi Chad,53,M,A1
713,284,Udarsh Ghose,64,M,A2
714,284,Onveer Nayak,62,M,A3
715,284,Ishani Datta,35,F,A4
716,285,Chandran Gupta,30,M,A1
717,285,Abha Deshpande,57,T,A2
718,285,Aarnav Butala,52,M,A3
719,286,Hredhaan Jain,47,M,A1
720,286,Ayush Behl,43,M,A2
721,286,Nicholas Kapoor,45,M,A3
722,286,Lakshit Rastogi,32,M,A4
723,287,Mohammed Badal,64,M,A1
724,287,Champak Pradhan,62,M,A2
725,288,Jackson Chowdhury,27,M,A1
726,288,Onkar Raval,31,M,A2
727,289,Zehaan Kannan,42,M,A1
728,289,Sarthak Goel,64,M,A2
729,289,Omkaar Hans,55,M,A3
730,289,Kai Khalsa,63,M,A4
731,290,Ranbir Mani,48,M,A1
732,291,Christopher Padmanabhan,64,M,A1
733,292,Sarthak Kulkarni,20,M,A1
734,293,Vivaan Bhatnagar,30,M,A1
735,294,Rehaan Hari,56,M,A1
736,294,Arjun Johal,60,M,A2
737,295,Faris Char,60,M,A1
738,296,Arin Shukla,31,M,A1
739,296,Champak Vala,65,M,A2
740,297,Benjamin Natt,61,M,A1
741,298,Yash Lall,57,M,A1
742,298,Ekani Pillai,21,F,A2
743,299,Gaurav Chawla,17,M,A1
744,299,Gunbir Mannan,30,M,A2
745,300,Balvan Singh,28,M,A1
746,300,Max Lata,33,M,A2
747,300,Qadim Solanki,37,M,A3
748,300,Sara Puri,52,F,A4
749,301,Orinder Jaggi,26,M,A1
750,301,Upkaar Chauhan,57,M,A2
751,301,Xavier Das,42,M,A3
752,301,Anthony Kari,41,M,A4
753,302,Qadim Srinivasan,47,M,A1
754,302,Darsh Saxena,65,M,A2
755,302,Ranveer Padmanabhan,44,M,A3
756,303,Hemang Ahluwalia,30,M,A1
757,303,Dhruv Goyal,32,M,A2
758,303,Gaurav Dayal,18,M,A3
759,304,Umang Chand,63,M,A1
760,304,Reyansh Mukhopadhyay,65,M,A2
761,304,Ikbal Hans,45,M,A3
762,305,Brijesh Seth,57,M,A1
763,305,Bachittar Bhatti,57,M,A2
764,305,Nathan Deol,39,M,A3
765,305,Timothy Anand,45,M,A4
766,306,Ayaan Sama,58,M,A1
767,307,Tanish Kunda,64,M,A1
768,307,Arjun Dada,45,M,A2
769,307,Zaid Korpal,19,M,A3
770,307,Anusha Brahmbhatt,54,F,A4
771,308,Dakshesh Balasubramanian,45,M,A1
772,308,Rohan Banik,18,M,A2
773,308,Noah Grewal,29,M,A3
774,309,Nachiket Oak,17,M,A1
775,310,Sathvik Warrior,19,M,A1
776,310,Oscar Chakraborty,52,M,A2
777,310,Harish Parmar,50,M,A3
778,311,Warinder Golla,54,M,A1
779,311,Victor Wagle,40,M,A2
780,311,Gavin Anand,46,M,A3
781,312,Onkar Kala,24,M,A1
782,312,Mitesh Loyal,58,M,A2
783,312,Yatan Rout,44,M,A3
784,312,Pranav Shere,19,M,A4
785,313,Ryan Murty,48,M,A1
786,313,Hredhaan Pandey,45,M,A2
787,313,Daksha Kunda,48,F,A3
788,314,Kamya Bora,28,F,A1
789,314,Manbir Oommen,43,M,A2
790,314,Aashi Setty,27,T,A3
791,315,Bachittar Bose,54,M,A1
792,315,Anay Upadhyay,32,M,A2
793,315,Viraj Dara,28,M,A3
794,316,Elijah Gade,55,M,A1
795,316,Kiaan Madan,47,M,A2
796,317,Liam Setty,40,M,A1
797,318,Max Vohra,44,M,A1
798,318,Rudra Mukherjee,50,M,A2
799,319,Nitesh Buch,32,M,A1
800,320,Gaurang Dalal,23,M,A1
801,320,Vincent Dey,47,M,A2
802,320,Kabir Deo,55,M,A3
803,321,Baghyawati Srinivasan,46,F,A1
804,321,Imaran Jain,43,M,A2
805,322,Krishna Kaur,56,M,A1
806,322,Thomas Rau,21,M,A2
807,322,Rushil D’Alia,55,M,A3
808,323,Hitesh Pandey,34,M,A1
809,323,Kevin Peri,52,M,A2
810,324,Oliver Choudhury,30,M,A1
811,324,Timothy Gera,41,M,A2
812,325,Samuel Sidhu,59,M,A1
813,325,Ikbal Bhasin,33,M,A2
814,325,Amara Khosla,60,F,A3
815,326,Joshua Ratta,54,M,A1
816,326,Faris Behl,17,M,A2
817,326,Onveer Kala,22,M,A3
818,326,Caleb Gupta,60,M,A4
819,327,Benjamin Uppal,20,M,A1
820,328,Naveen Arya,30,M,A1
821,329,Jacob Tella,22,M,A1
822,329,Naveen Nori,39,M,A2
823,329,Pratyush Bansal,45,M,A3
824,330,Yashoda Dani,33,F,A1
825,330,Champak Chadha,65,M,A2
826,331,Sarthak Deol,17,M,A1
827,331,Zayan Nath,21,M,A2
828,331,Samar Dyal,35,M,A3
829,331,Wahab Ramaswamy,32,M,A4
830,332,Vihaan Goel,41,M,A1
831,333,Ishwar Tiwari,52,M,A1
832,333,Michael Luthra,62,M,A2
833,333,Samarth Panchal,63,M,A3
834,334,Krish Sethi,55,M,A1
835,334,Harsh Banerjee,24,M,A2
836,335,Manbir Lad,18,M,A1
837,336,Hitesh Kohli,40,M,A1
838,336,Naveen Nair,58,M,A2
839,336,Ojas Aggarwal,65,M,A3
840,337,Dev Dhar,53,M,A1
841,337,Balhaar Verma,64,M,A2
842,337,Chandresh Jayaraman,37,M,A3
843,337,Devansh Bera,38,M,A4
844,338,Jason Bhalla,52,M,A1
845,338,Advik Doshi,26,M,A2
846,338,Faqid Baral,19,M,A3
847,339,Mohammed Biswas,50,M,A1
848,339,Tanay Reddy,34,M,A2
849,340,Arin Raval,57,M,A1
850,341,Fariq Gala,49,M,A1
851,341,Samarth Sen,48,M,A2
852,341,Ayushman Badami,42,M,A3
853,341,Wridesh Sura,36,M,A4
854,342,Nihal Memon,56,M,A1
855,342,George Pau,64,M,A2
856,343,Aditya D’Alia,45,M,A1
857,343,Chakradev Kalla,45,M,A2
858,343,Ojas Gulati,16,M,A3
859,344,Daniel Edwin,18,M,A1
860,344,Indrajit Krishnan,52,M,A2
861,344,Tarak Kuruvilla,20,M,A3
862,344,Tanish Kapadia,50,M,A4
863,345,Azaan Sandhu,53,M,A1
864,345,Nitesh Saran,59,M,A2
865,346,Maanav Bajaj,63,M,A1
866,347,Caleb Loyal,47,M,A1
867,347,Gavin Dar,45,M,A2
868,347,Kalpit Narayanan,22,M,A3
869,347,Gautam Bahl,39,M,A4
870,348,Rachit Nagarajan,50,M,A1
871,348,Finn Chaudhuri,37,M,A2
872,349,Omaja Pandey,33,F,A1
873,350,Aadi Dube,37,M,A1
874,351,Lucky Pillai,65,M,A1
875,351,Patrick Virk,52,M,A2
876,351,Rohan Bhagat,20,M,A3
877,352,Fariq Dixit,59,M,A1
878,353,Harish Doctor,58,M,A1
879,353,Rishi Tiwari,29,M,A2
880,353,Chandran Balasubramanian,37,M,A3
881,353,Onkar Gole,24,M,A4
882,354,Lucky Muni,58,M,A1
883,355,Amol Murthy,26,M,A1
884,355,Hitesh Sandal,38,M,A2
885,355,Joshua Chandran,45,M,A3
886,355,Jackson Saxena,41,M,A4
887,356,Victor Edwin,35,M,A1
888,356,Kalpit Dewan,58,M,A2
889,357,Arin Palla,31,M,A1
890,357,Gavin Memon,53,M,A2
891,357,Timothy Karan,43,M,A3
892,358,Warjas Vala,53,M,A1
893,358,Arjun Lala,30,M,A2
894,358,Chandresh Pall,40,M,A3
895,359,Praneel Lanka,50,M,A1
896,359,Manbir Sekhon,16,M,A2
897,359,Anthony Morar,24,M,A3
898,360,Mitesh Tata,55,M,A1
899,360,Kalpit Ahuja,59,M,A2
900,361,Yagnesh Palla,65,M,A1
901,362,Neel Rattan,52,M,A1
902,362,Ekani Contractor,32,F,A2
903,362,Vedant Bandi,64,M,A3
904,363,Rushil Viswanathan,37,M,A1
905,364,Abhimanyu Morar,51,M,A1
906,364,Saksham Keer,20,M,A2
907,364,Abdul Mukherjee,36,M,A3
908,365,Daksha Mody,18,F,A1
909,365,Naksh Grewal,45,M,A2
910,365,Ekapad Sibal,43,M,A3
911,366,Xalak Shan,33,F,A1
912,366,Dalaja Sant,38,F,A2
913,366,Jai Saxena,53,M,A3
914,366,Samar Prashad,45,M,A4
915,367,Onveer Saini,34,M,A1
916,368,Timothy Chaudhuri,25,M,A1
917,368,Manbir Khalsa,53,M,A2
918,368,Bahadurjit Comar,42,M,A3
919,369,Tanmayi Vasa,55,F,A1
920,369,Quincy Devi,36,M,A2
921,370,Balendra Talwar,28,M,A1
922,370,Tanveer Vig,36,M,A2
923,370,Matthew Swaminathan,16,M,A3
924,371,Nakul Ray,47,M,A1
925,371,Laban Jani,42,M,A2
926,371,Nicholas Chahal,18,M,A3
927,371,Darsh Bumb,24,M,A4
928,372,Gayathri Virk,65,F,A1
929,372,Daniel Loyal,25,M,A2
930,372,Krishna Bose,32,M,A3
931,373,Brijesh Chakraborty,42,M,A1
932,373,Arin Bumb,35,M,A2
933,373,Michael Sibal,35,M,A3
934,373,Chakradhar Munshi,55,M,A4
935,374,Tejas Char,42,M,A1
936,374,Dhruv Gulati,16,M,A2
937,374,Girik Bir,38,M,A3
938,374,Kabir Nagy,39,M,A4
939,375,Karan Sridhar,17,M,A1
940,375,Advik Tara,53,M,A2
941,375,Gautam Shenoy,41,M,A3
942,376,Udarsh Luthra,38,M,A1
943,376,Samarth Mani,57,M,A2
944,376,Nitesh Maharaj,52,M,A3
945,376,Mohammed Shenoy,28,M,A4
946,377,Gabriel Raju,21,M,A1
947,377,Nathaniel Master,50,M,A2
948,378,Samaksh Sarin,50,M,A1
949,378,Aadi Sule,18,M,A2
950,378,Victor Dixit,22,M,A3
951,379,Jacob D’Alia,43,M,A1
952,379,Agastya Trivedi,57,M,A2
953,379,Jai Joshi,50,M,A3
954,380,Manya Palla,44,F,A1
955,380,Thomas Parsa,64,M,A2
956,381,Gabriel Bahri,26,M,A1
957,381,Naveen Ramachandran,31,M,A2
958,381,Ekapad Mitter,29,M,A3
959,381,Aadi Dube,25,M,A4
960,382,Yauvani Iyengar,62,F,A1
961,383,Dominic Radhakrishnan,16,M,A1
962,383,Manbir Chopra,19,M,A2
963,384,Vasudha Bhakta,54,F,A1
964,385,Luke Shah,31,M,A1
965,386,Chaitaly Pal,59,F,A1
966,386,Yatan Ganesan,62,M,A2
967,386,Aditya Sankar,49,M,A3
968,387,Dhruv Krish,19,M,A1
969,387,Abdul Babu,56,M,A2
970,387,Gabriel Sodhi,25,M,A3
971,388,Shivansh Subramaniam,61,M,A1
972,388,Krish Sami,42,M,A2
973,388,Nirja Jain,64,F,A3
974,389,Ethan Dixit,58,M,A1
975,389,Frederick Dara,19,M,A2
976,389,Yasti Chauhan,37,F,A3
977,389,Advaith Jayaraman,38,M,A4
978,390,Ikbal Ghosh,28,M,A1
979,390,Ishaan Ganesan,56,M,A2
980,390,Ekbal Kar,35,M,A3
981,391,Kai Devi,52,M,A1
982,391,Balendra Ramanathan,36,M,A2
983,391,Hredhaan Vohra,49,M,A3
984,391,Joshua Madan,21,M,A4
985,392,Fitan Kala,16,M,A1
986,392,Dev Goda,22,M,A2
987,392,Simon Rana,34,M,A3
988,392,Sai Bumb,61,T,A4
989,393,Champak Upadhyay,20,M,A1
990,393,Guneet Din,42,M,A2
991,393,Jagdish Karan,45,M,A3
992,394,Nathan Gokhale,25,M,A1
993,394,Kalpit Pai,46,M,A2
994,395,Matthew Kurian,43,M,A1
995,395,Ekaja Dubey,47,F,A2
996,396,Akshay Behl,57,M,A1
997,396,Yatin Lall,40,M,A2
998,396,Fitan Gill,22,M,A3
999,397,Upkaar Iyer,39,M,A1
1000,397,Ikbal Swamy,42,M,A2
1001,398,Qabil Ben,44,M,A1
1002,398,Theodore Luthra,32,M,A2
1003,398,Elijah Bedi,59,M,A3
1004,399,Mugdha Agrawal,26,T,A1
1005,399,Aarav Sha,28,M,A2
1006,399,Jairaj Saran,46,M,A3
1007,400,Warhi Patla,17,F,A1
1008,401,Timothy Sur,56,M,A1
1009,402,Nathan Sidhu,41,M,A1
1010,402,Isaiah Kaul,40,M,A2
1011,403,Janya Thaker,53,F,A1
1012,404,Zaid Barad,31,M,A1
1013,404,Jatin Walla,19,M,A2
1014,404,Ayaan Narain,32,M,A3
1015,404,Maanav Shanker,16,M,A4
1016,405,Charles Ganguly,48,M,A1
1017,405,Darpan Dube,18,M,A2
1018,405,Vihaan Rattan,18,M,A3
1019,405,Logan Zachariah,28,M,A4
1020,406,Patrick Dutt,28,M,A1
1021,406,Karan Deol,29,M,A2
1022,406,Nihal Sandhu,48,M,A3
1023,406,Umang Korpal,32,M,A4
1024,407,Faqid Bhagat,41,M,A1
1025,407,Wazir Bajaj,47,M,A2
1026,407,Daksh Sehgal,57,M,A3
1027,407,Noah Natarajan,45,M,A4
1028,408,Suhani Sharaf,23,T,A1
1029,408,Wriddhish Kota,62,M,A2
1030,408,Daksh Bassi,39,M,A3
1031,408,Utkarsh Mitter,33,M,A4
1032,409,Leena Trivedi,54,F,A1
1033,409,Yatan Dash,48,M,A2
1034,410,Yagnesh Swamy,63,M,A1
1035,410,Jacob Badami,51,M,A2
1036,410,Mekhala Deshmukh,17,F,A3
1037,410,Aadi Andra,55,M,A4
1038,411,Isaac Mittal,23,M,A1
1039,411,Wriddhish Dara,60,M,A2
1040,412,Naksh Badami,33,M,A1
1041,413,Gunbir Bhakta,47,M,A1
1042,413,Abdul Gupta,31,M,A2
1043,413,Krish Jha,59,M,A3
1044,414,Jeet Sastry,17,M,A1
1045,414,Chatura Dora,35,M,A2
1046,414,Akshay Madan,26,M,A3
1047,414,Zaid Patla,28,M,A4
1048,415,Ishaan Devi,34,M,A1
1049,415,Ekalinga Srivastava,51,M,A2
1050,416,Ekbal Vig,59,M,A1
1051,416,Siya Kade,56,F,A2
1052,416,Anirudh Saini,62,M,A3
1053,416,Alexander Malhotra,50,M,A4
1054,417,Victor Sachdeva,33,M,A1
1055,417,Anmol Kapadia,50,M,A2
1056,417,Rishi Bir,64,M,A3
1057,418,Ronith Srinivasan,38,M,A1
1058,418,Vinaya Raghavan,63,F,A2
1059,418,Kabir Mahajan,36,M,A3
1060,419,Azad Dar,27,M,A1
1061,419,Chaitaly Basak,50,F,A2
1062,419,Onveer Lall,62,M,A3
1063,419,Thomas Gill,27,M,A4
1064,420,Oliver Sharaf,24,M,A1
1065,421,Advika Chaudry,42,F,A1
1066,421,Yug Deshmukh,52,M,A2
1067,421,Zayan Mitra,42,M,A3
1068,421,Isaac Babu,37,M,A4
1069,422,Faris Soman,51,M,A1
1070,422,Xavier Pradhan,16,M,A2
1071,422,Dakshesh Padmanabhan,38,M,A3
1072,423,Yagnesh Din,18,M,A1
1073,423,Bakhshi Dara,62,M,A2
1074,424,Indrajit Mani,24,M,A1
1075,424,Reyansh Rajagopal,65,M,A2
1076,424,Fariq Sahni,40,M,A3
1077,425,Theodore Pau,29,M,A1
1078,426,Dominic Shroff,37,M,A1
1079,427,Viraj Choudhary,54,M,A1
1080,427,Samar Bala,18,M,A2
1081,428,Girindra Mitra,51,M,A1
1082,428,Noah Sarraf,62,M,A2
1083,428,Azaan Raj,20,M,A3
1084,429,Kai Walla,46,M,A1
1085,429,Zayyan Suri,41,M,A2
1086,429,Tanay Mannan,19,M,A3
1087,429,Fariq Dass,20,M,A4
1088,430,Yuvraj Srinivasan,61,M,A1
1089,430,Robert Bahl,24,M,A2
1090,430,Jai Agate,47,M,A3
1091,430,Brijesh Arya,44,M,A4
1092,431,Amol Subramaniam,23,M,A1
1093,431,Jagat Dada,43,M,A2
1094,432,Samarth Jani,29,M,A1
1095,432,Jeremiah Bobal,17,M,A2
1096,433,Arunima Johal,33,F,A1
1097,433,Girik Nadkarni,26,M,A2
1098,433,Chaitanya Issac,33,M,A3
1099,434,Falan Dyal,20,M,A1
1100,434,Kai Manne,36,M,A2
1101,435,Kevin Palla,53,M,A1
1102,435,Lohit Subramaniam,54,M,A2
1103,435,Tristan Venkataraman,35,M,A3
1104,436,Gagan Mannan,42,M,A1
1105,436,Theodore Sharaf,36,M,A2
1106,436,Vedant Muni,18,M,A3
1107,436,Samar Ramanathan,33,M,A4
1108,437,Umang Lal,16,M,A1
1109,438,Aarnav Prashad,43,M,A1
1110,439,Ikbal Sodhi,26,M,A1
1111,440,Zinal Gandhi,43,F,A1
1112,440,Upkaar Prashad,58,M,A2
1113,440,Dominic Nadig,62,M,A3
1114,440,Alexander Tailor,44,M,A4
1115,441,Akshay Boase,19,M,A1
1116,441,Zashil Bose,49,M,A2
1117,441,Benjamin Edwin,45,M,A3
1118,442,Ikbal Mutti,39,M,A1
1119,442,Qadim Saraf,56,M,A2
1120,442,Baljiwan Bandi,33,M,A3
1121,443,Robert Garg,65,M,A1
1122,443,Nicholas Chaudry,24,M,A2
1123,444,Gopal Nadig,28,M,A1
1124,444,Dhruv Tripathi,36,M,A2
1125,444,Maanav Karpe,42,M,A3
1126,444,Gavin Gour,57,M,A4
1127,445,Akshay Chaudhary,39,M,A1
1128,446,Peter Deo,56,M,A1
1129,446,Anya Lanka,32,F,A2
1130,447,Girik Batra,29,M,A1
1131,447,Farhan Tella,23,M,A2
1132,447,Faraj Manne,53,M,A3
1133,447,Rushil Sahota,65,M,A4
1134,448,Viraj Varghese,43,M,A1
1135,449,Agastya Hans,44,M,A1
1136,449,Yash Gara,32,M,A2
1137,449,Aryan Kalita,53,M,A3
1138,449,Parth Buch,17,M,A4
1139,450,Yagnesh Sagar,58,M,A1
1140,450,Daksh Mitter,39,M,A2
1141,451,Ranveer Talwar,38,M,A1
1142,451,Mohini Narain,34,F,A2
1143,451,Faraj Agate,25,M,A3
1144,451,Unni Palla,31,F,A4
1145,452,Om Chand,33,M,A1
1146,452,Anmol Prakash,38,M,A2
1147,453,Maanav Palan,21,M,A1
1148,454,Jonathan Bhagat,59,M,A1
1149,455,Arjun Shenoy,29,M,A1
1150,455,Gagan Sethi,42,M,A2
1151,455,Fitan Dewan,65,M,A3
1152,456,Warinder Nagi,18,M,A1
1153,456,Eesha Ghosh,58,F,A2
1154,456,Kritika Dalal,56,F,A3
1155,457,George Soman,23,M,A1
1156,457,Quincy Luthra,24,M,A2
1157,457,Qadim Murty,56,M,A3
1158,457,Jatin Arya,57,M,A4
1159,458,Nathan Deo,45,M,A1
1160,459,Jeremiah Sangha,25,M,A1
1161,459,Thomas Dixit,17,M,A2
1162,459,Raghav Sathe,63,M,A3
1163,459,Girish Apte,34,M,A4
1164,460,Odika Buch,50,F,A1
1165,461,Harrison Agrawal,47,M,A1
1166,461,Tanay Golla,45,M,A2
1167,461,Wyatt Mistry,59,M,A3
1168,461,Anjali Sharaf,16,F,A4
1169,462,Viraj Deshpande,63,M,A1
1170,462,Daksh Tata,48,M,A2
1171,462,Laksh Walia,51,M,A3
1172,462,Ikbal Ratta,26,M,A4
1173,463,Luke Parekh,52,M,A1
1174,463,Jeremiah Bakshi,57,M,A2
1175,463,Balveer Pathak,40,M,A3
1176,463,Ojas Bahl,54,M,A4
1177,464,Logan Mital,28,M,A1
1178,464,Krishna Gola,43,M,A2
1179,464,Isaac Narang,31,M,A3
1180,464,Anay Deol,58,M,A4
1181,465,Jackson Parikh,51,M,A1
1182,465,Banjeet Sura,64,M,A2
1183,466,Samaksh Gulati,34,M,A1
1184,466,Jairaj Zachariah,34,M,A2
1185,466,Parth Yohannan,52,M,A3
1186,466,Rohan Bandi,40,M,A4
1187,467,Aarush Lall,43,M,A1
1188,467,Om Cheema,48,M,A2
1189,467,Rachit Handa,47,M,A3
1190,468,Raksha Dyal,41,T,A1
1191,468,Bachittar Bandi,39,M,A2
1192,468,Nihal Ranganathan,43,M,A3
1193,469,Balvan Krishna,60,M,A1
1194,469,Rushil Chawla,37,M,A2
1195,469,Shivansh Nayak,52,M,A3
1196,470,Yagnesh Parsa,26,M,A1
1197,470,Zayyan Nagarajan,56,M,A2
1198,470,Warjas Sood,65,M,A3
1199,470,Tanay Saini,61,M,A4
1200,471,Samaksh Narayan,18,M,A1
1201,471,Charles Tripathi,36,M,A2
1202,471,Luke Mitter,54,M,A3
1203,472,Gunbir Golla,56,M,A1
1204,472,Wazir Sethi,30,M,A2
1205,472,Manan Nadkarni,47,M,A3
1206,472,Luke Sood,43,M,A4
1207,473,Advay Ranganathan,44,M,A1
1208,474,Onveer Nori,28,M,A1
1209,474,Nachiket Zachariah,27,M,A2
1210,474,Sarthak Mander,28,M,A3
1211,474,Fiyaz Shukla,63,M,A4
1212,475,Mitesh Butala,23,M,A1
1213,475,Naveen Sandhu,21,M,A2
1214,475,Falan Solanki,21,M,A3
1215,475,Atharv Chad,46,M,A4
1216,476,Rehaan Edwin,27,M,A1
1217,476,Sai Yogi,60,M,A2
1218,477,Ayush Pillai,48,M,A1
1219,478,Umang Doctor,31,M,A1
1220,478,Arin Nanda,43,M,A2
1221,479,Rushil Khanna,65,M,A1
1222,479,Siddharth Mall,50,M,A2
1223,480,Anmol Ratta,44,M,A1
1224,481,Mohammed Iyer,53,M,A1
1225,481,Jagdish Sundaram,61,M,A2
1226,482,Nitesh Yohannan,18,M,A1
1227,483,Harrison Kar,62,M,A1
1228,484,Chaitanya Lall,57,M,A1
1229,484,Faras Parmar,60,M,A2
1230,484,Nicholas Gala,35,M,A3
1231,485,Aayush Ramesh,53,M,A1
1232,485,Teerth Nagy,27,M,A2
1233,485,Kai Tata,54,M,A3
1234,485,Caleb Banerjee,17,M,A4
1235,486,Advaith Doshi,37,M,A1
1236,486,Aadi Baral,57,M,A2
1237,486,Harshil Ganesh,41,M,A3
1238,486,Ryan Rout,50,M,A4
1239,487,Vidhi Arya,37,F,A1
1240,488,Lavanya Morar,30,F,A1
1241,488,Rohan Dhawan,64,M,A2
1242,488,Xavier Sachdev,27,M,A3
1243,489,Aarav Divan,58,M,A1
1244,489,Gaurika Pandya,49,F,A2
1245,489,Brijesh Dube,41,M,A3
1246,490,Dalbir Pathak,56,M,A1
1247,491,Qarin Jain,65,M,A1
1248,491,Nihal Dugar,39,M,A2
1249,492,Balhaar Shetty,40,M,A1
1250,492,Ronith Dada,31,M,A2
1251,492,Fiyaz Mani,64,M,A3
1252,492,Girish Kala,50,M,A4
1253,493,Christopher Bava,16,M,A1
1254,493,Anthony D’Alia,19,M,A2
1255,494,Vihaan Memon,27,M,A1
1256,494,Rudra Bahri,34,M,A2
1257,494,Manbir Prashad,23,M,A3
1258,495,Dalbir Sura,50,M,A1
1259,496,Aarna Shah,29,F,A1
1260,496,Champak Deo,34,M,A2
1261,497,Janya D’Alia,26,F,A1
1262,498,Isaiah Mahajan,29,M,A1
1263,499,Krishna Ghose,37,T,A1
1264,499,Yash Mangat,23,M,A2
1265,500,Alexander Kant,38,M,A1
1266,500,Owen Cheema,42,M,A2
1267,500,Chatresh Raghavan,57,M,A3
1268,500,Samarth Rajagopalan,48,M,A4
1269,501,Girish Setty,39,M,A1
1270,501,Dhruv Saxena,22,M,A2
1271,501,Amol Dutta,35,M,A3
1272,502,Samuel Kale,56,M,A1
1273,503,Qadim Parekh,17,M,A1
1274,503,Bahadurjit Dhaliwal,45,M,A2
1275,503,Banjeet Lala,60,M,A3
1276,504,Dhruv Nagy,17,M,A1
1277,505,Om Pau,52,M,A1
1278,505,Aarini Chacko,18,F,A2
1279,505,Qabil Magar,44,M,A3
1280,506,Ayush Nayar,45,M,A1
1281,506,Kabir Patel,28,M,A2
1282,506,Kalpit Munshi,40,M,A3
1283,507,Balendra Agrawal,60,M,A1
1284,507,Anirudh Jayaraman,62,M,A2
1285,507,Aadi Seth,62,M,A3
1286,507,Jatin Sanghvi,55,M,A4
1287,508,Maanas Deep,63,M,A1
1288,508,Ekavir Chaudhary,58,M,A2
1289,509,Anay Mangat,59,M,A1
1290,509,Vedhika Sinha,54,T,A2
1291,510,Ekbal Buch,35,M,A1
1292,510,Bhanumati Vora,40,F,A2
1293,510,Tanveer Murthy,34,M,A3
1294,510,Gagan Palan,50,M,A4
1295,511,Tarak Varughese,28,M,A1
1296,512,Ekavir Goswami,61,M,A1
1297,512,Ayaan Nagy,30,M,A2
1298,513,Lucky Chandra,44,M,A1
1299,513,Chanchal Badami,32,F,A2
1300,513,Sai Tank,33,F,A3
1301,513,Ekbal Kalita,23,M,A4
1302,514,Amol Shroff,19,M,A1
1303,514,Ranveer Krishnamurthy,19,M,A2
1304,515,Ekavir Khosla,45,M,A1
1305,515,Girindra Nath,38,M,A2
1306,515,Vihaan Patla,27,M,A3
1307,516,Avi Modi,32,M,A1
1308,517,Wyatt Bajaj,55,M,A1
1309,517,Michael Verma,34,M,A2
1310,517,Aarini Sekhon,64,F,A3
1311,518,Dhruv Shere,45,M,A1
1312,518,Frederick Pathak,43,M,A2
1313,518,Hredhaan Dugar,28,M,A3
1314,519,Mitesh Kalita,30,M,A1
1315,519,Garima Rana,60,F,A2
1316,519,Devansh Nazareth,19,M,A3
1317,520,Pavani Joshi,58,T,A1
1318,520,Henry Shah,20,M,A2
1319,520,Ekapad Kata,19,M,A3
1320,520,Bimala Lad,35,F,A4
1321,521,Kabir Samra,17,M,A1
1322,522,Qabil Balan,55,M,A1
1323,522,Ayaan Narain,53,M,A2
1324,522,Brijesh Murty,31,M,A3
1325,523,Azaan Kala,20,M,A1
1326,523,Charles Bassi,58,M,A2
1327,523,Advaith Majumdar,25,M,A3
1328,523,Hritik Kamdar,56,M,A4
1329,524,Qabil Bassi,42,M,A1
1330,525,Jai Kumar,58,M,A1
1331,525,Samarth Bahri,39,M,A2
1332,525,Wridesh Raval,29,M,A3
1333,525,Rohan Prakash,39,M,A4
1334,526,Max Dugal,51,M,A1
1335,526,Parth Goyal,37,M,A2
1336,526,Urvi Ramakrishnan,51,F,A3
1337,527,Vivaan Nayak,47,M,A1
1338,527,Teerth Memon,31,M,A2
1339,527,Ekavir Gill,45,M,A3
1340,528,Yatin Om,65,M,A1
1341,528,Caleb Kade,43,M,A2
1342,528,Pranit De,23,M,A3
1343,528,Thomas Muni,50,M,A4
1344,529,Ekapad Grover,37,M,A1
1345,530,Chakradev Samra,53,M,A1
1346,531,Ayush Pant,61,M,A1
1347,531,Girish Upadhyay,28,M,A2
1348,532,Laksh Sengupta,48,M,A1
1349,532,Mitali Golla,39,F,A2
1350,532,Indrajit Nadkarni,23,M,A3
1351,533,Zaid Sengupta,55,M,A1
1352,533,Darpan Goel,64,M,A2
1353,533,Aryan Mann,63,M,A3
1354,534,Rehaan Kala,23,M,A1
1355,534,Ethan Karnik,32,M,A2
1356,534,Yatan Nigam,45,M,A3
1357,534,Harsh Kamdar,20,M,A4
1358,535,Harish Mishra,24,M,A1
1359,535,Vinaya Sankaran,18,F,A2
1360,536,Azaan Saraf,36,M,A1
1361,537,Pranav Upadhyay,49,M,A1
1362,537,Utkarsh Sankar,33,M,A2
1363,538,Mason Rama,26,M,A1
1364,538,Orinder Suri,60,M,A2
1365,538,Akshay Konda,50,M,A3
1366,538,Naveen Wable,54,M,A4
1367,539,Lipika Muni,29,F,A1
1368,540,Harish Rege,49,M,A1
1369,540,Samarth Contractor,39,M,A2
