VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
730,359,Lakshmi Narayanan,63,F,false
731,360,Pallavi Wali,65,F,false
732,360,Vrinda Kamdar,1,F,false
733,360,Dev Shere,84,M,false
734,361,Edhitha Garde,56,F,false
735,361,Vanya Bajaj,58,F,false
736,361,Finn Kumar,34,M,false
737,362,Ganga Narula,3,F,false
738,363,Pahal Mannan,70,F,false
739,363,Isaac Sengupta,52,M,false
740,364,Anirudh Memon,80,M,false
741,364,Damini Sagar,62,F,false
742,364,Bakhshi Parsa,68,M,false
743,365,Mekhala Ratta,29,F,false
744,366,Kamala Wable,3,F,false
745,366,Onveer Rai,73,M,false
746,366,Neha Mallick,15,F,false
747,367,Upasna Tata,19,F,false
748,367,Hemang Grover,39,M,false
749,367,Bimala Gaba,28,F,false
750,368,Oni Pandey,85,F,false
751,369,Theodore Balakrishnan,42,M,false
752,369,Siddharth Edwin,37,M,false
753,370,Karan Munshi,7,M,false
754,371,Fariq Sama,83,M,false
755,371,Amol Sura,61,M,false
756,372,Advik Naidu,40,M,false
757,373,Ayushman Chada,59,M,false
758,373,Arunima Kar,36,F,false
759,373,Yashodhara Balakrishnan,16,F,false
760,374,Jai Thaman,75,M,false
761,374,Chakradev Prashad,46,M,false
762,374,Jasmit Kota,25,F,false
763,375,Simon Bera,54,M,false
764,375,Baljiwan Barad,82,M,false
765,375,Devika Pau,44,F,false
766,376,Ishanvi Shankar,23,F,false
767,376,Ira Nanda,52,F,false
768,376,Vasudha Bail,17,F,false
769,377,Umang Swaminathan,70,M,false
770,377,Yashodhara Sharma,10,F,false
771,377,Nathaniel Raj,78,M,false
772,378,Tanveer Pillai,74,M,false
773,378,Manbir Pandit,65,M,false
774,378,Onkar Oza,83,M,false
775,379,Qarin Bal,43,M,false
776,380,Neel Khatri,50,M,false
777,380,Ekani Butala,8,F,false
778,380,Deepa Mital,50,F,false
779,381,Luke Borde,80,M,false
780,381,Orinder Dyal,55,M,false
781,382,Ekaja Peri,35,F,false
782,383,Bhavani Setty,52,F,false
783,383,Bishakha Ramesh,80,F,false
784,383,Chanakya Bhavsar,69,M,false
785,384,Chakradhar Mistry,42,M,true
786,384,Yatan Merchant,10,M,false
787,385,Nathaniel Dixit,83,M,false
788,386,Harsh Baria,30,M,false
789,386,Warjas Rajan,75,M,false
790,386,Vincent Jain,45,M,false
791,387,Ekavir Mital,58,M,false
792,387,Ijaya Patil,62,F,false
793,388,Gabriel Chand,83,M,false
794,388,Lucky Mangal,69,M,false
795,388,Harini Iyer,36,F,false
796,389,Jackson Mann,38,M,false
797,389,Jeremiah Chana,63,M,false
798,390,Chanchal Barad,75,F,false
799,391,Fitan Pandya,3,M,false
800,391,Nathan Bhat,77,M,false
801,391,Megha Sridhar,6,F,false
802,392,Chaitanya Deshpande,11,M,false
803,392,Ganga Nair,25,F,false
804,393,Samar Anand,17,M,false
805,394,Caleb Comar,49,M,false
806,394,Nidhi Kaul,68,F,false
807,395,Yashasvi Peri,7,F,false
808,395,Bhavya Jaggi,78,F,false
809,395,Tarak Goda,12,M,false
810,396,Tanay Sagar,36,M,false
811,397,Girik Tak,51,M,false
812,398,Maanav Dave,56,M,false
813,398,Devika Dora,61,F,false
814,399,Gayathri Chadha,85,F,false
815,400,Yashasvi Chacko,32,F,false
816,400,Anmol Chanda,70,M,false
817,400,Michael Banerjee,15,M,false
818,401,Zansi Bedi,81,F,false
819,401,Ranveer Sachar,83,M,false
820,402,Pranit Dugar,16,M,false
821,402,Devika Chokshi,65,F,false
822,402,Yashvi Dube,25,F,false
823,403,Ikbal Handa,53,M,false
824,403,Rohan Jhaveri,31,M,false
825,403,Timothy Doshi,25,M,false
826,404,Tanveer Rastogi,73,M,false
827,404,Avi Mital,40,M,false
828,404,Warhi Chada,31,F,false
829,405,Janani Chanda,45,F,false
830,405,Yashica Srinivas,67,F,false
831,406,Anita Nagi,7,F,false
832,407,Dayita Khare,76,F,false
833,407,Gauri Bajaj,1,F,false
834,408,Madhavi Lall,81,F,false
835,409,Tanveer Bala,77,M,false
836,409,Brinda Kunda,77,F,false
837,409,Shivani Pai,46,F,false
838,410,Yug Setty,33,M,false
839,410,Faraj Parmar,41,M,false
840,410,Faqid Kara,63,M,false
841,411,Ranbir Joshi,68,M,false
842,412,Shravya Bal,37,F,false
843,413,Yadavi Thakur,3,F,false
844,413,Charita Bhakta,79,F,false
845,413,Thomas Balasubramanian,15,M,false
846,414,Sachi Jha,76,F,false
847,415,Simon Rastogi,76,M,false
848,415,Advay Arya,72,M,false
849,416,Logan Rau,42,M,false
850,416,Sneha Korpal,22,F,false
851,417,Krishna Kamdar,56,F,false
852,418,Ayushman Balakrishnan,11,M,false
853,418,Darika Nadkarni,53,F,false
854,418,Amara Tandon,47,F,false
855,419,Laksh Bava,16,M,false
856,419,Ira Krish,80,F,false
857,419,Hritik Misra,67,M,false
858,420,Amruta Ravi,16,F,false
859,421,Xalak Memon,64,F,false
860,421,Gopal Garg,33,M,false
861,422,Vinaya Nayak,27,F,false
862,422,Xiti Grewal,59,F,true
863,422,Nicholas Dhaliwal,67,M,false
864,423,Pahal Mahal,64,F,false
865,424,Nakul Chowdhury,25,M,false
866,424,Dakshesh Salvi,44,M,false
867,424,Jalsa Mukhopadhyay,65,F,false
868,425,Jacob Sangha,24,M,false
869,425,Ishanvi Suresh,85,F,false
870,425,Siya Hans,61,F,false
871,426,Kavya Wali,68,F,false
872,427,Anamika Kuruvilla,38,F,false
873,428,Samesh Kumer,25,M,false
874,428,Qabil Venkataraman,23,M,false
875,428,Triveni Sama,62,F,false
876,429,Yauvani Sankar,56,F,false
877,429,Lila Chaudhari,67,F,false
878,429,Kala Swaminathan,17,F,false
879,430,Dhruv Barad,1,M,false
880,430,Ishaan Cherian,6,M,false
881,430,Osha Pai,67,F,false
882,431,Timothy Srivastava,58,M,false
883,431,Anirudh Dara,56,M,false
884,431,Praneel Varghese,85,M,false
885,432,Aahana Varghese,49,F,false
886,432,Dayamai Luthra,1,F,false
887,433,Balveer Pingle,7,M,false
888,433,Gaurav Chowdhury,12,M,false
889,433,Hredhaan Raghavan,29,M,false
890,434,Bina Sachdeva,21,F,false
891,435,Dhriti Chaudry,52,F,false
892,435,Reyansh Balasubramanian,2,M,false
893,436,Riya Borra,37,F,false
894,436,Yauvani Ganesan,57,F,false
895,437,Alka Natarajan,13,F,false
896,437,Pallavi Madan,76,F,false
897,438,Parth Kuruvilla,63,M,false
898,439,Rushil Tella,5,M,false
899,439,Sachi Toor,56,F,false
900,440,Kala Tata,1,F,false
901,440,Chanchal Loke,28,F,false
902,440,Ira Mannan,40,F,false
903,441,Nisha Mand,6,F,false
904,441,Peter Roy,53,M,false
905,441,Akshay Andra,1,M,false
906,442,Aarush Chadha,2,M,false
907,442,Triveni Devan,25,F,false
908,442,Yuvraj Doctor,19,M,false
909,443,Raghav Sinha,6,M,false
910,443,Dev Chaudhary,39,M,false
911,443,Hemang Ramakrishnan,18,M,false
912,444,Qarin Bhakta,69,M,false
913,445,Varenya Bail,67,F,false
914,446,Leela Balan,44,F,false
915,446,Samar Patel,10,M,false
916,446,Dakshesh Boase,5,M,false
917,447,Samesh Lad,31,M,false
918,448,Jai Maharaj,45,M,false
919,448,Laban Gulati,40,M,false
920,448,Vedika Bandi,42,F,false
921,449,Ucchal Gera,61,F,false
922,449,Noah Nayak,73,M,false
923,449,Michael Golla,16,M,false
924,450,Joshua Mane,47,M,false
925,450,Upadhriti Narayan,70,F,false
926,450,Ekapad Chad,29,M,false
927,451,Raagini Saran,74,F,false
928,452,Vyanjana Oza,22,F,false
929,453,Yamini Amble,22,F,false
930,453,Dayita Sachdeva,39,F,false
931,454,Udant Jayaraman,79,M,false
932,454,Niharika Shenoy,62,F,false
933,455,Odika Gour,83,F,false
934,455,Naksh Dalal,38,M,false
935,455,Jagvi Kari,63,F,false
936,456,Siddharth Mallick,7,M,false
937,457,Chakradev Batra,19,M,false
938,457,Chandani Saxena,57,F,false
939,458,Viraj Chauhan,37,M,false
940,458,Meghana Nazareth,6,F,false
941,458,Tanmayi Borde,80,F,false
942,459,Anusha Madan,44,F,false
943,460,Megha Chana,39,F,false
944,460,Gabriel Korpal,64,M,false
945,460,Parth Doctor,50,M,false
946,461,Jalsa Subramanian,4,F,false
947,461,Vrishti Parmer,37,F,false
948,461,Xalak Dash,80,F,false
949,462,Arjun Devi,7,M,false
950,462,Omaja Radhakrishnan,26,F,false
951,463,Vasatika Sodhi,79,F,false
952,463,Benjamin Om,74,M,false
953,464,Bhavini Vohra,24,F,false
954,464,Anjali Vig,62,F,false
955,465,Balhaar Agate,83,M,false
956,465,Darpan D’Alia,47,M,false
957,466,Dipta Borra,45,F,false
958,466,Suhani Kurian,54,F,false
959,466,Sai Bumb,46,F,false
960,467,Zayyan Khosla,76,M,false
961,467,Vasudha Patil,66,F,false
962,467,Harini Mittal,62,F,true
963,468,Jagvi Varty,29,F,false
964,468,George Khosla,18,M,false
965,469,Warhi Master,9,F,false
966,469,Vasudha Agrawal,37,F,false
967,469,Vrinda Dara,80,F,false
968,470,Onkar Kibe,69,M,false
969,470,Oliver Chandran,5,M,false
970,471,Caleb Balasubramanian,52,M,false
971,471,Fitan Ravi,55,M,false
972,471,Bhanumati Rege,30,F,false
973,472,Samesh Bahl,59,M,false
974,473,Upasna Patel,21,F,false
975,473,Hritik Patel,4,M,false
976,474,Azad Rout,69,M,false
977,474,Saksham Wagle,18,M,false
978,475,Darika Agarwal,6,F,false
979,476,Ijaya Sodhi,82,F,false
980,476,Advaith Sekhon,65,M,false
981,476,Jason Sura,74,M,false
982,477,Sathvik Saran,56,M,false
983,477,Gayathri Bansal,31,F,false
984,478,Anika Varma,28,F,false
985,478,Laban Thaman,79,M,false
986,479,Garima Saran,7,F,false
987,480,Max Zachariah,81,M,false
988,481,Samarth Goda,24,M,false
989,481,Prisha Bhargava,13,F,false
990,482,Luke Luthra,51,M,false
991,483,Rudra Nadig,79,M,false
992,483,Ekani Sane,49,F,false
993,484,Rudra Patel,35,M,false
994,485,Chaitanya Uppal,18,M,false
995,485,Yashasvi Chauhan,58,F,false
996,486,Lopa Tara,46,F,false
997,486,Pushti Aggarwal,24,F,false
998,486,Gunbir Mohanty,25,M,false
999,487,Ekaja Dixit,54,F,false
1000,488,Girik Sarkar,81,M,false
1001,488,Sneha Kara,71,F,false
1002,489,Hritik Dass,77,M,false
1003,489,Joshua Pai,18,M,false
1004,489,Ria Savant,49,F,false
1005,490,Kavya Anne,48,F,false
1006,490,Vihaan Kuruvilla,53,M,false
1007,491,Sai Karan,84,F,false
1008,491,Chameli Sant,58,F,false
1009,492,Falak Dixit,34,F,false
1010,492,Viraj Ratta,38,M,false
1011,493,Qarin Das,42,M,false
1012,494,Onveer Iyengar,70,M,false
1013,494,Advik Bhatia,39,M,false
1014,495,Henry Ratta,79,M,false
1015,495,Ishita Hari,82,F,false
1016,496,Xiti Saraf,29,F,false
1017,497,Janani Kuruvilla,75,F,false
1018,498,Falan Walia,12,M,false
1019,498,Sudiksha Dutta,51,F,false
1020,498,Viraj Dey,17,M,false
1021,499,Yadavi Goda,46,F,false
1022,500,Pahal Johal,22,F,false
1023,500,Anita Kaul,24,F,false
1024,501,Vrishti Bera,50,F,false
1025,502,Nimrat Dhar,48,F,false
1026,503,Ladli Bandi,84,F,false
1027,503,Udant Apte,29,M,false
1028,504,Ira Halder,55,F,false
1029,504,Guneet Dasgupta,16,M,false
1030,504,Meera Peri,13,F,false
1031,505,Chakrika Datta,37,F,false
1032,506,Widisha Arora,40,F,false
1033,506,Vedika Kanda,23,F,false
1034,507,Daksha Viswanathan,60,F,false
1035,507,Deepa Sood,55,F,false
1036,507,Sanya Zachariah,68,F,false
1037,508,Sanya Merchant,28,F,false
1038,508,Rachana Mohanty,53,F,false
1039,509,Eshana Char,24,F,false
1040,509,Yash Zacharia,75,M,false
1041,510,Vincent Dugar,39,M,false
1042,510,Mohini Balan,85,F,false
1043,510,Harshil Dhillon,81,M,false
1044,511,Hardik Sangha,67,M,false
1045,511,Harsh Lall,3,M,false
1046,512,Hredhaan Barad,12,M,false
1047,512,Vedant Sidhu,19,M,false
1048,512,Hitesh Buch,44,M,false
1049,513,Alka Khanna,47,F,true
1050,514,Charvi Uppal,80,F,true
1051,514,Shivansh Pai,33,M,false
1052,514,Chaitaly Balan,30,F,false
1053,515,Noah Apte,42,M,false
1054,515,Urmi Saraf,28,F,false
1055,515,Andrew Rau,32,M,false
1056,516,Isaac Mishra,66,M,false
1057,516,Turvi Sinha,70,F,false
1058,516,Manthan Wali,18,M,false
1059,517,Krishna Dhar,51,F,false
1060,517,Chanchal Acharya,23,F,false
1061,518,Oliver Goyal,23,M,true
1062,519,Falak Singh,33,F,false
1063,520,Hamsini Dua,3,F,true
1064,520,Nicholas Pandey,80,M,false
1065,520,Jai Sathe,55,M,false
1066,521,Harshil Sachdeva,43,M,false
1067,521,Kabir Nayar,72,M,false
1068,522,Aarini Iyer,25,F,false
1069,522,Naveen Mangal,45,M,false
1070,523,Pratyush Saran,16,M,false
1071,523,Hardik Borde,83,M,false
1072,524,Ayush Varghese,20,M,false
1073,524,Ikbal Balay,7,M,false
1074,525,Falan Chand,27,M,false
1075,525,Elijah Sibal,31,M,false
1076,525,Sachi Puri,7,F,false
1077,526,Geetika Panchal,50,F,false
1078,526,Vedhika Jayaraman,29,F,false
1079,527,Harinakshi Jayaraman,33,F,false
1080,528,Zayyan Seth,59,M,false
1081,528,Hredhaan Bhattacharyya,57,M,false
1082,528,Shivani Ahluwalia,53,F,true
1083,529,Diya Bandi,80,F,false
1084,529,Matthew Venkataraman,28,M,false
1085,530,Siya Bajaj,64,F,false
1086,531,Hemang Dube,45,M,false
1087,531,Nilima Modi,26,F,false
1088,531,Hardik Singh,81,M,false
1089,532,Pratyush Mammen,10,M,false
1090,533,Wyatt Sankar,4,M,false
1091,533,Alka Hora,83,F,false
1092,534,Chanakya Sachdeva,66,M,false
1093,534,Rajeshri Chokshi,43,F,false
1094,535,Mekhala Palla,72,F,false
1095,535,Jatin Magar,9,M,false
1096,536,Teerth Mital,49,M,false
1097,536,Yatin Kala,59,M,false
1098,536,Thomas Bhandari,30,M,false
1099,537,Dhruv Thaker,62,M,false
1100,538,Oni Ramachandran,28,F,false
1101,538,Hemani Chahal,23,T,false
1102,539,Timothy Mitter,21,M,false
1103,539,Timothy Chana,42,M,false
1104,540,Tristan Mahal,54,M,false
1105,540,Libni Pant,53,F,false
1106,541,Saksham Trivedi,2,M,false
1107,541,Jalsa Thakur,6,F,false
1108,542,Rudra Dugar,7,M,false
1109,542,Ayush Doctor,46,M,false
1110,543,Aradhana Vaidya,40,F,false
1111,544,Logan Ramaswamy,75,M,false
1112,544,Kevin Kapadia,18,M,false
1113,545,Jack Parmar,2,M,false
1114,546,Zarna Ravi,83,F,false
1115,546,Hema Choudhury,20,F,false
1116,546,Charan Parekh,32,M,false
1117,547,Anamika Keer,22,F,false
1118,547,Bhavika Ahluwalia,36,F,false
1119,548,Henry Narayanan,75,M,false
1120,548,Shaurya Mannan,84,M,false
1121,549,Unni Acharya,17,F,false
1122,550,Ayushman Kala,71,M,false
1123,550,Tamanna Lad,76,F,false
1124,551,Manya Sharaf,54,F,false
1125,552,Darsh Bumb,8,M,false
1126,552,Banjeet Grewal,67,M,false
1127,553,Devika Nigam,9,F,false
1128,553,Kashish Ravel,19,F,false
1129,553,Pushti Rege,62,F,false
1130,554,Anthony Basak,22,M,false
1131,555,Divya Murthy,55,F,false
1132,556,Hritik Kalita,16,M,false
1133,556,Dominic Sagar,13,M,false
1134,556,Aachal Chaudhry,18,F,false
1135,557,Yasti Murthy,15,F,false
1136,557,Aadi Bal,46,M,false
1137,558,Pallavi Subramaniam,52,F,false
1138,558,Abdul Cherian,56,M,false
1139,558,Bakhshi Gour,25,M,false
1140,559,Peter Shroff,36,M,false
1141,560,Charita Prasad,44,F,false
1142,561,Reyansh Chana,31,M,false
1143,561,Dalbir Gupta,70,M,false
1144,561,Ridhi Bansal,2,F,false
1145,562,Om Dara,78,M,false
1146,562,Indrajit Sabharwal,3,M,false
1147,563,Banjeet Thaker,80,M,false
1148,563,Xiti Bose,70,F,false
1149,564,Aarini Yadav,54,F,false
1150,565,Nimrat Divan,20,F,false
1151,565,Gautami Pau,74,F,false
1152,565,Yatan Chaudhuri,78,M,false
1153,566,Benjamin Dube,31,M,false
1154,566,Ishita Dey,8,F,false
1155,567,Gunbir Mammen,15,M,false
1156,567,Finn Deshmukh,65,M,false
1157,568,Kevin Barman,41,M,false
1158,568,Jalsa Sridhar,21,F,false
1159,569,Vrishti Tandon,11,F,false
1160,569,Yutika Palla,5,F,false
1161,570,Garima Sen,39,F,false
1162,570,Aarush Rama,32,M,false
1163,571,Chatresh Bir,61,M,false
1164,571,Sarthak Deep,47,M,false
1165,572,Jyoti Bhargava,2,F,false
1166,573,Reva Borah,14,F,false
1167,573,Nitara Swaminathan,63,F,false
1168,574,Hamsini Choudhary,31,F,false
1169,574,Tanveer Bava,39,M,false
1170,575,Banjeet Dara,5,M,false
1171,575,Jyoti Kant,70,F,false
1172,576,Ayushman Gopal,5,M,false
1173,576,Rachana Trivedi,45,F,false
1174,576,Ekansh Bhargava,47,M,false
1175,577,Forum Kant,28,F,false
1176,577,Lucky Om,15,M,false
1177,578,Zayyan Cheema,66,M,false
1178,578,Sara Chokshi,63,F,false
1179,578,Arunima Mani,52,F,false
1180,579,Amruta Padmanabhan,57,F,false
1181,579,Chanchal Bhattacharyya,43,F,false
1182,580,Arya Kalla,24,F,false
1183,580,Aarini Venkataraman,1,F,true
1184,581,Tanmayi Mahal,65,F,false
1185,581,Abeer Kulkarni,16,M,false
1186,581,Samar Basak,75,M,false
1187,582,Zaid Chaudry,85,M,false
1188,582,Anirudh Keer,11,M,false
1189,583,Simon Nanda,61,M,false
1190,584,Meera Pandey,12,F,false
1191,584,Saksham Apte,24,M,false
1192,585,Zashil Banerjee,37,M,false
1193,585,Dominic Shan,84,M,false
1194,585,Onkar Rao,9,M,false
1195,586,Imaran Pall,76,M,false
1196,586,Vidhi Kuruvilla,6,T,false
1197,586,Laksh Brar,11,M,false
1198,587,Eshana Babu,55,F,false
1199,587,Rachita Sha,36,F,false
1200,588,Tanveer Gola,11,M,false
1201,588,Girish Walla,5,M,false
1202,589,Utkarsh Ravi,49,M,false
1203,589,Brijesh Pai,57,M,false
1204,590,Anya Char,59,F,false
1205,591,Luke Tandon,18,M,false
1206,591,Sai Dasgupta,20,M,false
1207,591,Nandini Prashad,56,F,false
1208,592,Abhimanyu Desai,54,M,false
1209,593,Eiravati Sehgal,34,F,false
1210,594,Brijesh Dara,23,M,false
1211,595,Sara Devan,20,F,true
1212,595,Urishilla Anand,9,F,false
1213,595,Nikita Vig,36,F,false
1214,596,Krishna Ratta,50,M,false
1215,596,Wyatt Batra,51,M,false
1216,596,Rudra Pingle,77,M,false
1217,597,Gaurangi Tank,56,F,false
1218,598,Manbir Basu,37,M,false
1219,598,Azad Patla,16,M,false
1220,599,Dominic Jhaveri,59,M,false
1221,599,Falak Naidu,11,F,false
1222,600,Mahika Gola,46,F,false
1223,600,Harini Doshi,51,T,false
1224,600,Robert Bandi,78,M,false
1225,601,Naveen Virk,24,M,false
1226,601,Robert Bhatnagar,47,M,false
1227,601,Gautam Chokshi,5,M,false
1228,602,Baghyawati Nori,42,F,false
1229,602,Aarna Parsa,77,F,false
1230,602,Oni Issac,80,F,false
1231,603,Ijaya Dani,46,F,false
1232,604,Ria Sachdev,82,F,false
1233,605,Nitesh Karpe,3,M,false
1234,605,Falguni Kibe,65,F,false
1235,606,Dev Dasgupta,28,M,false
1236,606,Brijesh Din,27,M,false
1237,606,Leela Kara,55,F,false
1238,607,Lakshit Borde,22,M,false
1239,607,Amruta Yohannan,63,F,false
1240,608,Yashvi Kapadia,55,F,false
1241,608,Indira Shroff,27,F,false
1242,608,Faqid Modi,6,M,false
1243,609,Falguni Char,83,F,false
1244,609,Tanay Wali,61,M,false
1245,609,Jhalak Chanda,41,F,false
1246,610,Xalak Varughese,21,F,false
1247,611,Zayan Chopra,45,M,false
1248,612,Ansh Rajagopal,31,M,false
1249,613,Nimrat Gaba,56,F,false
1250,613,Orinder Sheth,4,M,false
1251,614,Ikbal Natarajan,62,M,false
1252,614,Zayyan Solanki,16,M,false
1253,614,Megha Palan,18,F,false
1254,615,Sathvik Kala,70,M,false
1255,616,Zayan Virk,24,M,false
1256,616,Indira Tak,8,F,false
1257,617,Nakul Mukhopadhyay,56,M,false
1258,617,Girik Dave,47,M,false
1259,617,Harrison Narain,39,M,false
1260,618,Bahadurjit Shukla,25,M,false
1261,618,Amaira Narula,43,F,false
1262,619,Jeet Krishnamurthy,83,M,true
1263,619,Qadim Karpe,39,M,false
1264,620,Warinder Dutt,2,M,false
1265,620,Adweta Sastry,59,T,false
1266,621,Vritti Saran,52,F,false
1267,621,Saanvi Basu,20,F,false
1268,621,Yug Mistry,66,M,false
1269,622,Zashil Sekhon,22,M,false
1270,622,Eiravati Bhakta,42,F,false
1271,623,Naksh Johal,50,M,false
1272,624,Hritik Ramakrishnan,23,M,false
1273,624,Girish Chauhan,83,M,false
1274,624,Ekansh Randhawa,68,M,false
1275,625,Champak Banerjee,7,M,false
1276,625,Neelima Butala,63,F,false
1277,626,Karan Kannan,12,M,false
1278,627,Darsh Aurora,34,M,false
1279,628,Banjeet Mall,43,M,false
1280,629,Rachana Dhar,78,F,false
1281,630,Niharika Pandey,17,F,false
1282,630,Nimrat Madan,37,F,false
1283,630,Jalsa Biswas,70,F,false
1284,631,Chasmum Das,18,F,false
1285,632,Jhalak Karan,33,F,false
1286,632,Lakshit Seshadri,36,M,false
1287,632,Upma Sibal,27,F,false
1288,633,Charita Bakshi,24,F,false
1289,633,Harshil Mittal,74,M,false
1290,633,Nandini Mitra,48,F,false
1291,634,Qabil Parekh,19,M,false
1292,634,Bhavya Wali,30,F,false
1293,634,Wazir Vala,44,M,false
1294,635,Avni De,28,F,false
1295,635,Qadim Dube,63,M,false
1296,636,Joshua Kalla,69,M,false
1297,637,Urmi Kanda,70,F,false
1298,637,Yatan Mani,39,M,false
1299,637,Henry Kala,73,M,false
1300,638,Naveen Ganesh,29,T,false
1301,638,Ishwar Nagy,67,M,false
1302,638,Anusha Sarna,77,F,false
1303,639,Maanav Seshadri,76,M,false
1304,639,Dhriti Muni,77,F,false
1305,640,Siya Sheth,23,F,false
1306,640,Victor Sinha,54,M,false
1307,641,Joshua Ahuja,74,M,false
1308,642,Aditya Kant,31,M,false
1309,642,Reyansh Roy,35,M,false
1310,643,Sai Arora,72,M,false
1311,643,Varenya Purohit,79,F,false
1312,643,Faris Dubey,67,M,false
1313,644,Hemangini Yohannan,81,F,false
1314,645,Darpan Kala,35,M,false
1315,645,Gayathri Srivastava,48,F,false
1316,645,Thomas Deol,52,M,false
1317,646,Leena Kale,56,F,false
1318,647,Ira Apte,62,F,false
1319,647,Radha Sankar,16,F,false
1320,647,Andrew Ratti,8,M,false
1321,648,Sneha Bali,64,F,false
1322,649,Patrick Kata,32,M,false
1323,650,Gavin Jain,8,M,false
1324,651,Libni Jha,71,F,false
1325,651,Lakshit Chand,16,M,false
1326,652,Yoshita More,70,F,false
1327,653,Pushti Chaudhari,49,F,false
1328,654,Kalpit Golla,44,M,false
1329,655,Akshay Ramachandran,38,M,false
1330,655,Vinaya Chakrabarti,40,F,false
1331,655,Adya Mohanty,30,F,false
1332,656,Raghav Krishnan,73,M,false
1333,656,Chakrika Roy,55,F,false
1334,657,Parth Pathak,18,M,false
1335,657,Leela Ganesan,53,F,false
1336,658,Jatin Tata,61,M,false
1337,658,Damini Joshi,84,F,false
1338,658,Gunbir Ramesh,3,M,false
1339,659,Yadavi Goel,66,F,false
1340,659,Sudiksha Shenoy,49,F,false
1341,659,Yatin Soni,27,M,false
1342,660,Qadim Kadakia,8,M,false
1343,661,Simon Bora,72,M,false
1344,662,Nilima Chakraborty,81,F,false
1345,662,Kabir Bora,58,M,false
1346,663,Imaran Bajwa,85,M,false
1347,663,Hemal Sankaran,38,F,false
1348,663,Dhruv Handa,72,M,false
1349,664,Abha Suri,31,F,false
1350,664,Dakshesh Patla,71,M,false
1351,665,Amol Chandra,47,M,false
1352,665,Banjeet Kapur,85,M,false
1353,666,Oliver Morar,73,M,false
1354,666,Mitesh Mandal,42,M,false
1355,667,Hardik Sachar,75,M,false
1356,667,Zaid Dugar,34,M,false
1357,668,Leena Arya,17,F,false
1358,669,Aadhya Vohra,75,F,false
1359,670,Chanakya Rajagopalan,52,M,false
1360,670,Victor Badami,57,M,false
1361,671,Chanchal Oommen,26,F,false
1362,671,Isaac Wali,40,M,false
1363,671,Rayaan Sha,45,M,false
1364,672,Vedhika Kashyap,75,F,false
1365,672,Varsha Golla,77,F,false
1366,672,Ronith Dani,25,M,false
1367,673,Gautam Hari,13,M,false
1368,673,Hemangini Sankaran,15,F,false
1369,673,Isaac Ghose,47,M,false
1370,674,Qabil Upadhyay,70,M,false
1371,674,Urvashi Dutt,61,F,false
1372,675,Pratyush Singh,82,M,false
1373,675,Rajata Pathak,34,F,false
1374,676,Indira Dugar,9,F,false
1375,676,Unni Amble,10,T,false
1376,677,Devika Nayak,22,F,false
1377,678,Chanakya Shukla,44,M,false
1378,678,Harshil Goswami,21,M,false
1379,678,Aahana Samra,10,F,false
1380,679,Tanvi Trivedi,54,F,false
1381,679,Azad Banerjee,27,M,false
1382,680,Warjas Iyer,23,M,false
1383,680,Zashil Radhakrishnan,67,M,false
1384,681,Manan Kala,73,M,false
