ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
605,406,Warinder Ramesh,22,3,1,2,1
606,407,Warinder Puri,46,7,1,4,1
607,407,Jairaj Char,59,8,1,6,1
608,408,Devansh Nadkarni,35,3,2,3,1
609,408,Ryan Narain,75,10,1,4,1
610,409,Unnati Ramesh,70,2,1,1,2
611,409,Oscar Suresh,69,10,1,7,1
612,410,Janya Gokhale,43,4,4,6,2
613,410,Raksha Pathak,69,2,1,2,2
614,411,Yamini Agarwal,34,11,1,9,2
615,412,Balvan Karpe,32,2,1,1,1
616,413,Zaid Guha,20,5,1,5,1
617,414,Hitesh Mittal,23,8,1,4,1
618,414,Chakradhar Nori,38,2,1,9,1
619,415,Hemangini Sandal,70,10,1,8,2
620,415,Lucky Mukhopadhyay,37,8,2,3,1
621,416,Wridesh Banerjee,56,3,1,5,1
622,416,Shivansh Gola,70,9,2,9,1
623,417,Sneha Varughese,32,4,1,6,2
624,418,Vidhi Butala,57,8,2,2,2
625,418,Chandresh Ravel,39,3,2,1,1
626,419,Gaurika Nagar,71,8,1,2,2
627,420,Zehaan Rajagopalan,60,1,1,3,1
628,420,Abdul Sunder,53,6,2,6,1
629,421,Siddharth Bhagat,59,10,1,9,1
630,422,Simon Kuruvilla,62,2,1,9,1
631,423,Varenya Thakkar,41,5,1,3,2
632,423,Vritti Nayak,59,7,2,1,2
633,424,Daksh Gola,39,7,1,4,1
634,424,Zinal Rajagopal,74,10,1,9,2
635,425,Falguni Amble,69,10,1,8,2
636,425,Leela Hora,49,6,1,7,2
637,426,Urishilla Bava,44,3,1,9,2
638,427,Megha Baral,28,6,1,4,2
639,428,Yash Sharma,30,2,1,6,1
640,428,Arya Pingle,51,12,1,1,2
641,429,Simon Nazareth,35,5,1,7,1
642,429,Amaira Loke,28,1,1,3,2
643,430,Manan Parikh,64,8,1,10,1
644,430,Abhiram Sekhon,46,4,2,4,1
645,431,Neha Banik,23,2,1,1,2
646,432,Rachana Bansal,32,9,1,5,2
647,433,Jeet Gill,39,11,1,3,1
648,434,Champak Date,26,2,1,6,1
649,435,Xiti Sankar,38,6,1,8,2
650,436,Pooja Shanker,46,7,1,8,2
651,437,Zaitra Shanker,47,11,2,8,2
652,438,Brinda Narain,59,12,1,8,2
653,438,Anirudh Din,36,7,1,8,1
654,439,Rayaan Vala,74,3,1,2,1
655,440,Om Mittal,64,6,1,4,1
656,441,Suhani Bains,73,3,1,2,2
657,441,Kabir Buch,21,11,1,6,1
658,442,Devika Handa,68,3,1,8,2
659,442,Nidra Varkey,45,10,1,4,2
660,443,Chandran Prasad,30,3,2,3,3
661,443,Janaki Sarkar,46,3,2,4,2
662,444,Girik Malhotra,49,4,1,1,1
663,445,Ryan Golla,36,1,1,1,1
664,445,Laban Ahluwalia,31,5,1,7,1
665,446,Ishita Bahl,49,12,4,10,2
666,447,Dhruv Maharaj,49,3,1,5,1
667,448,Vihaan Nadkarni,47,8,1,1,1
668,449,Janya Kar,52,12,1,4,2
669,449,Omaja Kant,49,7,4,3,2
670,450,Maanas Sharma,41,10,1,9,1
671,451,Omya Ramachandran,65,8,1,7,2
672,451,Abeer Oza,56,9,1,10,1
673,452,Odika Pal,33,1,1,8,2
674,452,Faqid Shere,45,3,1,10,1
675,453,Henry Walia,31,2,1,5,1
676,454,Saumya Kumer,74,7,1,10,2
677,454,Amol Brar,73,7,3,7,1
678,455,Orinder Chacko,44,1,1,1,1
679,455,Qasim Modi,59,3,1,6,1
680,456,Divya Seth,33,12,1,7,3
681,457,Amruta Dugal,27,8,2,5,2
682,458,Qushi Sankar,69,10,2,5,2
683,458,Arin Mander,37,2,2,5,3
684,459,Jacob Prashad,38,11,1,6,1
685,459,Ranbir Dasgupta,20,6,1,6,1
686,460,Siya Kamdar,23,6,1,5,2
687,460,Christopher Mann,25,6,1,3,1
688,461,Fariq Rattan,56,6,1,9,1
689,462,Qushi Kalla,53,10,1,7,2
690,462,Liam Nagarajan,22,7,2,6,1
691,463,Damyanti Nadkarni,62,9,1,5,2
692,464,Jeevika Raval,46,7,1,2,2
693,465,Vincent Mangat,53,1,1,9,1
694,465,Gaurangi Goel,45,10,1,1,2
695,466,Maanas Aggarwal,49,12,1,3,1
696,467,Vedika Gera,64,10,2,4,2
697,467,Rehaan Sahota,67,8,1,10,1
698,468,Tripti Gulati,36,8,1,3,2
699,468,Isaac Devi,22,6,1,6,1
700,469,Samarth Bajaj,58,5,1,4,1
701,469,Kritika Ganesan,26,10,1,3,2
702,470,Chakradev Prabhakar,20,2,1,5,1
703,471,Saumya Vaidya,72,4,2,8,2
704,472,Gaurika Shankar,58,12,1,3,2
705,472,Kashvi Gill,50,5,1,9,2
706,473,Harish Naidu,39,8,1,1,1
707,473,Manan Bhattacharyya,60,6,1,10,1
708,474,Harshil Shenoy,30,12,1,3,1
709,474,Krisha Sawhney,61,2,1,2,2
710,475,Gaurang Shenoy,35,9,7,5,1
711,475,Noah Dutta,40,3,1,2,1
712,476,Vihaan Boase,21,6,1,4,1
713,477,Amol Ray,70,9,1,1,1
714,478,Reyansh Bobal,26,7,1,5,1
715,478,Kalpit Yogi,63,2,1,4,1
716,479,Amaira Sarna,27,12,1,4,2
717,479,Bhanumati Master,62,7,1,5,2
718,480,Anmol Patla,19,2,1,5,1
719,480,Thomas Sangha,29,4,1,6,1
720,481,Charles Dhingra,62,12,1,8,1
721,482,Dayita Gara,70,11,7,3,2
722,483,Samuel Nori,59,1,1,2,1
723,484,Keya Subramanian,34,2,1,6,2
724,485,Libni Chatterjee,36,10,1,1,2
725,485,Balhaar Shanker,28,6,1,3,1
726,486,Jason Lad,57,9,1,6,1
727,487,Manbir Saxena,49,3,1,3,1
728,488,Umang Kuruvilla,63,7,5,3,1
729,488,Andrew Dey,26,8,1,7,1
730,489,Maanas Bal,29,8,1,4,1
731,490,Reva Patil,18,1,1,5,2
732,491,Mitesh Dutt,34,1,3,4,1
733,491,Wazir Sarraf,75,2,2,9,1
734,492,Faras Dave,38,8,1,5,1
735,493,Madhav Rajagopalan,60,10,4,10,1
736,493,Ishaan Bala,62,11,2,2,1
737,494,Max Divan,67,12,2,7,1
738,495,Kai Patla,43,11,1,3,1
739,495,William Garde,32,11,2,2,1
740,496,Garima Thaker,46,9,2,8,2
741,497,Rachit Radhakrishnan,70,3,1,9,1
742,497,Hamsini Vohra,50,6,1,7,2
743,498,Harita Sule,45,4,1,6,2
744,499,Advika Bhattacharyya,66,5,1,5,2
745,499,Isaiah More,40,5,2,7,1
746,500,Jasmit Doctor,25,5,1,5,2
747,501,Darpan Hegde,33,9,1,4,1
748,501,Zaid Sharaf,21,6,1,5,1
749,502,Ishaan Jain,36,2,4,3,1
750,503,Amol Rastogi,18,12,1,10,1
751,503,Omya Tripathi,19,12,2,10,2
752,504,Lopa Warrior,59,3,1,7,2
753,505,Baghyawati Sekhon,33,7,1,7,2
754,506,Jason Kunda,75,9,1,9,1
755,507,Krisha Kari,27,10,7,9,2
756,507,Gaurang Baria,62,11,1,3,1
757,508,Liam Chand,65,3,2,10,1
758,509,Azad Deo,41,10,2,6,1
759,509,Bhavani Johal,22,12,1,8,2
760,510,Jairaj Sood,50,2,3,6,1
761,511,Chavvi Yadav,69,4,1,5,2
762,512,Nathaniel Bora,60,1,1,2,1
763,513,Waida Dada,69,11,2,1,2
764,513,Chakrika Soni,50,4,1,2,2
765,514,Chandresh Kale,60,3,1,1,1
766,515,Mason Andra,20,10,1,6,1
767,516,Daksh Savant,45,12,1,9,1
768,517,Vedant Acharya,58,3,2,2,1
769,517,Samar Madan,75,4,2,5,1
770,518,Hema Narasimhan,75,2,1,8,2
771,519,Lucky Mistry,29,10,1,2,1
772,520,Jeet Om,70,2,1,4,1
773,520,Yashasvi More,25,6,1,7,2
774,521,Dayita Gopal,75,5,4,2,2
775,521,Aarini Nagar,47,9,1,9,2
776,522,Yachana Gade,49,7,1,2,2
777,522,Bhavini Sankaran,45,3,1,2,2
778,523,Champak Savant,59,3,1,8,1
779,523,Gavin Hari,31,1,2,6,1
780,524,Kala Kala,35,2,1,10,2
781,524,Yamini Mody,53,7,1,4,2
782,525,Warinder Chauhan,54,1,3,5,1
783,525,Henry Dubey,68,4,5,8,1
784,526,Gaurangi Handa,49,8,4,3,2
785,527,Harinakshi Dugar,58,12,2,8,2
786,528,Omaja Varty,52,8,1,3,2
787,528,Turvi Luthra,39,1,1,4,2
788,529,Lekha Sodhi,31,6,3,9,2
789,530,Qasim Dhillon,28,6,1,7,1
790,531,Ojas Pandya,31,3,2,10,1
791,531,Umang Morar,18,3,1,6,1
792,532,Ronith Sahni,31,10,3,4,1
793,532,Tamanna Bhakta,39,10,2,2,2
794,533,Peter Dey,23,9,2,6,1
795,534,Mahika Bahl,68,10,1,3,2
796,535,Hemang Kunda,24,1,2,10,1
797,536,Ridhi Bajwa,50,8,1,9,2
798,537,Tanay Raja,21,4,1,10,1
799,537,Harish Kale,65,4,1,1,1
800,538,Laksh Chhabra,54,7,1,4,1
801,539,Jairaj Dyal,43,2,7,7,1
802,539,Wakeeta Singhal,18,8,1,9,2
803,540,Saumya Sur,56,4,1,5,2
804,541,Meera Prashad,56,1,1,2,2
805,541,Chandresh Bhalla,31,2,1,4,1
806,542,Manya Yogi,71,11,2,9,2
807,542,Urvashi Mane,21,5,1,7,2
808,543,Warinder Desai,54,2,3,5,1
809,544,Nicholas Sachdev,57,12,2,3,1
810,545,Faqid Mistry,73,4,5,1,1
811,546,Chanchal Sarma,54,10,1,1,2
812,546,Nihal Lad,67,1,1,5,1
813,547,Advay Dey,24,2,1,7,1
814,548,Naksh Patel,40,2,1,2,1
815,548,Hredhaan Gour,38,4,5,4,1
816,549,Vinaya Kari,36,11,3,4,2
817,549,Pratyush Nath,60,4,5,8,1
818,550,Kai Kumer,34,10,1,9,1
819,550,Ekaraj Dar,68,5,1,10,1
820,551,Tanay Randhawa,51,6,3,7,1
821,552,Arjun Wadhwa,36,7,1,9,1
822,553,Rachit Babu,46,4,2,9,1
823,553,Anamika Thaman,33,11,1,7,2
824,554,Xalak Mandal,48,10,1,3,2
825,555,Bahadurjit Borra,50,2,1,6,1
826,555,Dayita Wali,19,8,1,9,2
827,556,Yashvi Chahal,27,2,4,2,2
828,557,Girish Bora,47,6,1,1,1
829,558,Manya Shroff,67,8,1,6,2
830,559,Forum Narayanan,71,2,1,1,2
831,559,Gavin Nori,46,12,1,10,1
832,560,Zarna Sankaran,26,5,2,5,2
833,561,Sai Memon,27,12,1,3,1
834,562,Robert Bahl,19,1,1,5,1
835,562,Isaiah Naidu,50,5,1,10,1
836,563,Forum Lad,44,8,1,3,2
837,563,Nihal Walia,64,4,2,2,1
838,564,Harish Pant,44,3,1,3,1
839,565,Girindra Divan,75,12,1,1,1
840,565,Nikita Golla,41,2,1,3,2
841,566,Agastya Walla,68,3,1,7,1
842,566,Devansh Zachariah,66,7,1,5,1
843,567,Bakhshi Narang,74,5,1,9,1
844,567,Ishwar Joshi,63,9,1,8,1
845,568,Nidra Gade,72,3,7,8,2
846,568,Krishna Kaul,19,5,2,7,1
847,569,Peter Bala,30,11,3,2,1
848,569,Urvi Dasgupta,31,1,1,7,2
849,570,Amara Sawhney,49,5,2,2,2
850,571,Ranveer Bawa,32,2,2,3,1
851,571,Theodore Rastogi,52,3,1,6,1
852,572,Harshil Rai,36,11,1,4,1
853,572,Charita Gill,48,9,1,2,2
854,573,Gautami Kadakia,34,8,3,6,2
855,573,Wishi Parmar,19,10,5,6,2
856,574,Triya Halder,41,5,7,6,2
857,574,Chakradev Tripathi,45,2,1,3,1
858,575,William Kumer,26,12,1,1,1
859,576,Vedant Babu,45,3,7,4,1
860,576,Sachi Salvi,72,4,3,3,2
861,577,Chandresh Pant,75,11,1,9,1
862,578,Nilima Bhattacharyya,49,12,1,8,2
863,578,Mason Karnik,38,10,4,10,1
864,579,Robert Sinha,54,12,7,10,1
865,579,Laksh Naik,40,9,1,9,1
866,580,Ekavir Kothari,33,3,2,1,1
867,581,Aarna Dave,61,1,1,6,2
868,582,Ekaraj Singhal,55,1,1,8,1
869,583,Azaan Kadakia,36,9,1,10,1
870,584,Quincy Sachdeva,33,11,5,7,1
871,584,Shaurya Gera,33,7,1,8,1
872,585,Yochana Doshi,73,7,1,5,2
873,585,Rajata Choudhary,19,7,1,6,2
874,586,Alexander Tank,41,3,2,2,1
875,586,Michael Raval,48,3,1,10,1
876,587,Kevin Nagi,43,6,6,7,1
877,587,Agastya Narula,56,9,4,10,1
878,588,Vrinda Banerjee,31,1,2,1,2
879,588,Tanvi Batra,35,7,1,1,2
880,589,Zaitra Gara,26,12,5,2,2
881,589,Daksha Aurora,68,3,2,8,2
882,590,Isaac Chanda,74,1,1,1,1
883,591,Bachittar Chowdhury,19,12,7,2,1
884,591,Vedika Sagar,23,12,2,8,2
885,592,Ekalinga Acharya,54,4,1,9,1
886,593,Vyanjana Singh,19,3,2,2,2
887,594,Devansh Naidu,19,10,1,6,1
888,595,Chanakya Sridhar,75,4,1,4,1
889,596,Guneet Dass,36,10,2,4,1
890,596,Dhruv Dhar,72,4,1,8,1
891,597,Benjamin Chandran,22,10,1,9,1
892,598,Lohit Cheema,26,6,1,9,1
893,598,Jeevika Krishna,40,11,1,5,2
894,599,Matthew Narasimhan,56,11,1,10,1
895,600,Yoshita Varughese,26,6,1,2,2
896,600,Ekaja Narang,23,10,2,2,2
897,601,Rachit Dhillon,63,10,3,6,1
898,601,Sanya Bava,28,12,1,5,2
899,602,Hemani Atwal,38,10,5,1,2
900,602,Anay Khanna,31,8,1,5,1
901,603,Rushil Naidu,58,6,2,2,1
902,604,Wridesh Sule,18,2,1,10,1
903,604,Ijaya Ravi,47,11,1,10,2
904,605,Hredhaan Setty,57,5,1,4,1
905,606,Thomas Dalal,26,7,2,7,1
906,606,Om Nazareth,55,6,2,10,1
907,607,Lakshmi Om,30,8,2,4,2
908,608,Vedant Char,32,12,1,3,1
909,608,Yochana Lall,58,6,2,10,2
910,609,Qadim Sandhu,40,2,1,8,1
911,609,Dev Chandra,37,1,1,3,1
912,610,Veer Choudhry,64,2,1,1,1
913,610,Neelima Date,33,2,1,9,2
914,611,Mitesh Sethi,35,8,1,3,1
915,611,Chakrika Thaman,41,7,1,2,2
916,612,Sneha Vaidya,58,3,2,5,2
917,613,Ekta Kapadia,27,9,2,8,2
918,614,Hardik Pandya,66,5,3,1,1
919,615,Arjun Walia,69,1,1,8,1
920,615,Ishwar Wali,36,10,1,7,1
921,616,Rachit Dutt,30,1,2,8,1
922,617,Gayathri Kara,49,10,1,4,2
923,617,Unnati Jain,27,12,1,1,2
924,618,Arya Rattan,67,10,2,5,2
925,619,Robert Vig,56,7,2,8,1
926,620,Wazir Sidhu,70,6,1,3,1
927,620,Ekansh Mital,31,7,1,10,1
928,621,Baljiwan Krishnamurthy,37,8,1,7,1
929,621,Ishita Bhavsar,60,4,1,2,2
930,622,Samesh Dey,62,10,1,7,1
931,622,Wridesh Dyal,69,8,1,9,1
932,623,Shivani Dutta,52,12,2,9,2
933,623,Rohan Hari,45,5,1,1,1
934,624,Parth Bobal,29,6,3,8,1
935,624,Lakshit Dey,45,4,1,4,1
936,625,David Doshi,62,12,1,1,1
937,625,Vamakshi Dhar,65,5,1,9,2
938,626,Nihal Apte,65,7,3,7,1
939,626,Yoshita Mukhopadhyay,49,11,1,5,2
940,627,Warinder Kata,55,10,1,4,1
941,627,Neha Dash,73,11,1,1,2
942,628,Ganga Bobal,48,12,1,2,2
943,628,Laban Baria,65,9,1,3,1
944,629,Joshua Chowdhury,28,8,1,5,1
945,629,Tanay Ganguly,19,7,1,4,1
946,630,Mugdha Kar,22,8,1,2,2
947,630,Chanchal Patil,53,9,1,2,2
948,631,Yachana Sankaran,25,8,1,7,2
949,632,Ayush Cheema,74,11,2,9,1
950,633,Lakshit Krishnamurthy,66,2,1,10,1
951,634,Ubika Krishnamurthy,51,11,1,8,2
952,634,Benjamin Arya,40,1,1,5,1
953,635,Xavier Kibe,41,8,3,4,1
954,635,Indrajit Saraf,35,2,6,1,1
955,636,Charles Sura,56,6,1,3,1
956,637,Yochana Raja,50,5,2,7,2
957,638,Darika Chaudhari,53,1,1,9,2
958,639,Dhriti Khare,54,9,1,5,2
959,640,Shivansh Ramesh,72,3,6,2,1
960,641,Prisha Sarraf,59,2,1,6,2
961,642,Yutika Barad,38,11,1,10,2
962,643,Tarak Bal,61,1,1,7,1
963,643,Hemangini Bajwa,70,9,1,3,2
964,644,Chavvi Master,22,3,6,10,2
965,645,Akshay Shan,44,10,1,4,1
966,646,Praneel Padmanabhan,74,5,2,5,1
967,647,Kritika Malhotra,58,7,3,9,2
968,647,Arunima Nair,45,4,1,7,2
969,648,Adya Dyal,18,5,2,2,3
970,648,Oeshi Rattan,41,2,1,7,2
971,649,Gabriel Tata,57,3,2,9,1
972,649,Ojas Pandey,62,2,1,5,1
973,650,Nathan Mohan,51,11,1,8,1
974,650,Gautam Ravi,73,9,1,1,3
975,651,Yuvraj Grewal,47,8,1,10,1
976,651,Isha Lanka,33,10,1,3,2
977,652,Parth Nazareth,25,11,6,1,1
978,653,Pratyush Dutta,40,3,1,9,1
979,654,Ojasvi Babu,47,12,2,2,2
980,654,Ikshita Mukherjee,26,3,1,2,2
981,655,Gaurav Rao,23,9,1,7,1
982,655,Hardik Chander,56,8,1,4,1
983,656,Samaksh Lall,43,1,3,2,1
984,657,Panini Walia,51,8,1,4,2
985,657,Rushil Deol,71,9,2,5,1
986,658,Charles Memon,64,7,1,7,1
987,658,Ojasvi Kar,25,12,1,4,2
988,659,Anusha Korpal,29,10,1,4,2
989,660,Laksh Bal,32,10,1,8,1
990,661,Jasmit Kanda,20,1,1,7,2
991,662,Isaiah Sarraf,71,7,1,4,1
992,662,Elijah Arora,62,6,1,9,1
993,663,Keya Bail,20,10,1,10,2
994,664,Urvashi Sachdeva,34,9,1,10,2
995,664,Samuel Grewal,35,6,1,6,1
996,665,Rishi Lal,65,7,1,4,1
997,665,Karan Sankar,44,3,1,10,1
998,666,Qabil Keer,72,4,1,10,1
999,666,Rachana Bose,35,5,1,9,2
1000,667,Oeshi Koshy,70,9,4,2,2
1001,667,Chasmum Tripathi,66,7,1,10,2
1002,668,Nirja Cheema,60,1,1,4,2
1003,668,Owen Kapur,74,8,1,7,1
1004,669,Lipika Bera,50,8,1,5,2
1005,670,Theodore Tank,66,12,2,3,1
1006,670,Bhavini Garg,62,9,1,5,2
1007,671,Vanya Bhandari,63,9,4,3,2
1008,671,Waida Divan,47,7,1,9,2
1009,672,Peter Bhattacharyya,30,10,6,3,1
1010,672,Jonathan Bala,66,1,1,7,1
1011,673,Tanveer Deol,47,3,1,9,1
1012,673,Hritik Seth,41,2,5,10,1
1013,674,Nidra Narayanan,32,10,2,5,2
1014,674,Samar Dhawan,35,6,1,9,1
1015,675,Aarush Bera,36,7,3,2,1
1016,675,Dipta Bobal,23,1,7,6,2
1017,676,Zilmil Sachdev,47,12,1,5,2
1018,676,Gunbir Kothari,65,4,2,2,1
1019,677,Gautam Balan,28,7,1,3,1
1020,678,Darpan Narula,25,10,1,6,1
1021,679,Champak Raval,66,7,6,4,1
1022,679,Samar Raj,42,2,1,4,1
1023,680,Ekantika Oza,34,2,1,7,2
1024,680,Chasmum Mukhopadhyay,64,11,1,1,2
1025,681,Gaurang Sani,56,5,1,3,1
1026,681,Zaid Chana,30,3,1,9,1
1027,682,Kalpit Ratti,48,1,1,7,1
1028,682,Jhalak Panchal,63,9,1,10,2
1029,683,Pallavi Seth,27,12,1,8,2
1030,684,Zaitra Kurian,48,4,1,4,2
1031,685,Azaan Bhargava,49,2,1,1,1
1032,686,Charvi Ganguly,48,2,1,2,2
1033,687,Zarna Arora,31,3,1,1,2
1034,688,Nihal Rajagopalan,58,4,2,4,1
1035,689,Akshay Prasad,29,8,2,3,1
1036,689,Gabriel Gulati,65,7,1,3,1
1037,690,Hemani Wason,27,11,1,2,2
1038,691,Pooja Chatterjee,35,11,1,7,2
1039,691,Ridhi Goel,52,3,1,10,2
1040,692,Gaurang Tripathi,58,2,1,5,1
1041,693,Vamakshi Balasubramanian,48,12,1,6,2
1042,693,Darpan Muni,18,4,1,5,1
1043,694,Chatura Palla,37,11,1,9,1
1044,694,Fiyaz Chaudhry,42,2,7,8,1
1045,695,Gopal Dubey,50,4,2,7,1
1046,695,Vasana Ramachandran,49,2,1,4,2
1047,696,Dalbir Bhatti,57,9,1,5,1
1048,696,Jatin Pau,40,6,1,7,1
1049,697,Kashvi Swaminathan,69,11,1,7,2
1050,697,Saksham Barman,39,10,2,4,1
1051,698,Ayushman Srinivasan,55,12,1,2,1
1052,699,Yoshita Chand,55,2,3,1,2
1053,699,Ronith Iyer,32,2,2,3,1
1054,700,Oeshi Deshmukh,39,1,1,2,2
1055,701,Ira Master,57,1,1,1,2
1056,702,Saksham Saran,40,2,1,6,1
1057,702,Chakrika Swaminathan,63,12,2,7,2
1058,703,Yatan Chawla,49,1,1,8,1
1059,704,Wyatt Ramachandran,29,10,1,2,1
1060,705,Yadavi Mani,71,2,2,3,2
1061,706,Zarna Barman,63,5,1,9,2
1062,706,Chaitanya Mohanty,32,5,2,10,1
1063,707,Naksh Bava,57,9,1,9,1
1064,707,Arunima Mitter,71,12,1,3,2
1065,708,Girindra Pandey,51,3,1,6,1
1066,709,Urishilla Trivedi,18,4,1,7,2
1067,709,Yashoda Prabhakar,70,1,1,4,2
1068,710,Hredhaan Chaudhary,65,10,1,8,1
1069,711,Girik Kant,73,12,2,6,1
1070,711,Bina Jani,49,7,1,9,2
1071,712,Harshil Aurora,75,12,1,5,1
1072,712,Sai Jha,71,1,1,3,2
1073,713,Mohini Agrawal,23,11,1,6,2
1074,714,Noah Goel,55,2,1,1,1
1075,714,Jhalak Prabhu,48,6,2,8,2
1076,715,Anya Dugal,36,10,1,3,2
1077,715,Jatin Kuruvilla,54,4,1,8,1
1078,716,Mohammed Jayaraman,30,3,1,4,1
1079,716,Samarth Anne,62,1,1,9,1
1080,717,Samuel Purohit,37,5,1,4,1
1081,718,Girish Sura,75,11,1,7,1
1082,718,Aashi Rana,64,12,1,6,2
1083,719,Vanya Dave,28,3,1,7,2
1084,720,Balendra Contractor,41,7,1,2,1
1085,721,Gauri Suresh,23,8,3,6,2
1086,721,Hemani Yadav,70,2,1,1,2
1087,722,Fiyaz Kunda,22,2,1,1,1
1088,723,Lucky Yadav,65,6,1,10,1
1089,724,Lucky Lal,69,5,2,4,1
1090,725,Dipta Rana,58,12,6,5,2
1091,725,Chameli Tank,35,2,5,7,2
1092,726,Devansh Vasa,41,5,2,7,1
1093,727,Vrinda Srinivas,46,4,2,8,2
1094,728,Daksh Karnik,61,7,1,10,1
1095,728,Rishi Gour,23,3,7,5,1
1096,729,Bahadurjit Khurana,20,2,1,3,1
1097,730,Reva Sarma,57,8,1,3,2
1098,730,Timothy Barman,74,11,1,4,1
1099,731,Henry Nadkarni,40,5,1,6,1
1100,732,Abhimanyu Dua,47,6,1,8,1
1101,732,Ladli Gill,53,4,1,9,2
1102,733,Vihaan Iyer,31,4,2,3,1
1103,733,Rohan Rai,75,7,1,4,1
1104,734,Madhav Tiwari,21,1,1,2,1
1105,734,Jeevika Gour,67,6,1,10,2
1106,735,Oliver Sarna,48,11,1,3,1
1107,736,Thomas Boase,62,6,1,2,1
1108,736,Maanas Dyal,24,8,1,10,1
1109,737,Nathan Bhandari,71,8,1,5,1
1110,738,Bachittar Rout,30,5,1,3,1
1111,739,Hamsini Nagy,25,3,7,4,2
1112,740,Anirudh Dhar,39,4,1,1,1
1113,741,Kamala Ahuja,32,3,1,9,2
1114,741,Aadhya Bhardwaj,35,5,3,5,2
1115,742,Dipta Kapur,24,4,1,8,2
1116,743,Bina Bahri,52,8,1,6,2
1117,743,Reyansh Mandal,51,1,1,8,1
1118,744,Varenya Khanna,66,3,2,5,2
1119,745,Ladli Pai,21,10,2,9,2
1120,745,Wakeeta Dua,68,4,1,3,2
1121,746,Pranit Kapur,60,3,1,3,1
1122,747,Luke Ghosh,68,1,1,7,1
1123,748,Lavanya Dyal,66,7,1,5,2
1124,749,Ansh Sankaran,21,10,1,8,3
1125,749,Ekbal Basak,26,11,1,2,1
1126,750,Tripti Karan,67,9,6,8,2
1127,751,Dev Pandit,29,3,1,10,1
1128,752,Samaksh Sama,72,1,2,4,1
1129,753,Veda Sethi,57,12,3,6,2
1130,754,Rishi Sheth,32,2,1,8,1
1131,755,Om Nanda,20,4,1,9,1
1132,756,Ekalinga Wagle,26,11,7,1,1
1133,756,Krisha Kalla,31,4,2,1,2
1134,757,Gunbir Patla,54,10,1,10,1
1135,757,Samarth Prasad,42,8,1,1,1
1136,758,Hredhaan Ramaswamy,24,8,2,1,1
1137,759,Wahab Chopra,33,6,1,2,1
1138,760,Charita Sachar,29,3,5,7,3
1139,760,Harish Kalla,28,2,2,10,1
1140,761,Farhan Rajagopalan,35,8,1,4,1
1141,761,Gautam Savant,51,2,1,2,1
1142,762,Ishanvi Raju,43,1,7,3,2
1143,762,Laban Dugal,31,7,2,2,1
1144,763,Ira Dora,24,9,1,8,2
1145,764,Nathan Sidhu,48,8,1,1,1
1146,764,Eiravati Sur,73,1,1,4,2
1147,765,Zilmil Banik,66,3,1,8,2
1148,766,Dhruv Chada,41,8,1,7,3
1149,766,Aarna Bera,45,3,1,10,2
1150,767,Chandani Munshi,57,2,1,3,2
1151,768,Isha Dora,19,1,1,7,2
1152,769,Mitesh Bhatti,38,9,1,9,1
1153,769,Nakul Sekhon,48,4,1,8,1
1154,770,Pallavi Gill,58,10,2,4,2
1155,770,Max Chaudhuri,40,9,3,4,1
1156,771,Faqid Gade,36,11,1,9,1
1157,771,Daniel Walia,39,9,3,4,1
1158,772,Fariq Singh,36,5,1,9,1
1159,773,Kritika Comar,27,4,1,2,2
1160,773,Vamakshi Chatterjee,27,10,1,10,2
1161,774,Ekansh Raj,63,7,2,9,1
1162,775,Ranveer Sood,25,2,3,4,1
1163,775,Advaith Patil,56,7,1,9,1
1164,776,Hemani Sem,20,7,1,8,2
1165,776,Xalak Padmanabhan,30,9,1,9,2
1166,777,Brijesh Pingle,43,11,1,6,1
1167,778,Hema Deshmukh,19,1,1,1,2
1168,778,Shravya Doctor,32,9,4,2,2
1169,779,Guneet Nagi,69,10,1,5,1
1170,780,Benjamin Pant,31,4,1,10,1
1171,780,Abhiram Sahni,71,10,2,6,1
1172,781,Rajata Krishnan,65,5,1,4,2
1173,782,Yashvi Mammen,28,2,1,9,2
1174,783,Wishi Nagar,73,11,3,1,2
1175,784,Ati Khare,68,9,1,1,2
1176,784,Lekha Sen,66,6,1,7,2
1177,785,Pahal Baria,41,2,2,1,2
1178,786,Vasudha Buch,37,10,1,1,2
1179,787,Amol De,67,4,1,4,1
1180,788,Aditya Mittal,52,10,1,2,1
1181,788,Irya Singhal,65,3,2,4,2
1182,789,Rishi Banik,73,7,1,10,1
1183,790,Riya Nayak,36,7,1,5,2
1184,790,Yashvi Samra,67,6,1,10,2
1185,791,Onveer Deo,30,7,3,5,1
1186,792,Kalpit Hans,58,6,1,4,1
1187,792,Lohit Loke,55,8,1,5,1
1188,793,Umang Chad,31,4,1,10,1
1189,794,Dakshesh Bajaj,72,4,1,7,1
1190,794,Chatresh Kibe,23,3,1,8,1
1191,795,Gaurang Prakash,31,8,1,6,1
1192,796,Ganga Khalsa,53,5,1,8,2
1193,797,Baljiwan Andra,24,11,2,5,1
1194,798,Panini Bobal,46,9,1,7,2
1195,799,Veda Narayanan,61,2,1,5,2
1196,800,Darsh Bhalla,64,12,2,5,1
1197,801,Ryan Bumb,38,11,1,8,3
1198,802,Chakradev Chand,37,3,1,1,1
